Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
27	Spectrogram 1	1	126.0	129.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9521	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	126.0
28	Spectrogram 1	1	132.0	135.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9467	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	132.0
29	Spectrogram 1	1	135.0	138.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9722	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	135.0
30	Spectrogram 1	1	141.0	144.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9240	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	141.0
31	Spectrogram 1	1	147.0	150.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9887	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	147.0
32	Spectrogram 1	1	150.0	153.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9417	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	150.0
33	Spectrogram 1	1	153.0	156.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9719	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	153.0
34	Spectrogram 1	1	156.0	159.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9892	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	156.0
35	Spectrogram 1	1	159.0	162.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9839	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	159.0
36	Spectrogram 1	1	162.0	165.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9518	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	162.0
37	Spectrogram 1	1	165.0	168.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.1208	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	165.0
38	Spectrogram 1	1	168.0	171.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9439	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	168.0
39	Spectrogram 1	1	171.0	174.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.1530	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	171.0
40	Spectrogram 1	1	174.0	177.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9815	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	174.0
41	Spectrogram 1	1	189.0	192.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9204	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	189.0
42	Spectrogram 1	1	198.0	201.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9811	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	198.0
43	Spectrogram 1	1	213.0	216.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.8194	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	213.0
44	Spectrogram 1	1	219.0	222.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9936	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	219.0
45	Spectrogram 1	1	231.0	234.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9915	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	231.0
46	Spectrogram 1	1	246.0	249.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9619	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	246.0
47	Spectrogram 1	1	249.0	252.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9471	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	249.0
48	Spectrogram 1	1	252.0	255.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9188	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	252.0
49	Spectrogram 1	1	258.0	261.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9317	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	258.0
50	Spectrogram 1	1	261.0	264.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9104	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	261.0
51	Spectrogram 1	1	264.0	267.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9788	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	264.0
52	Spectrogram 1	1	270.0	273.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.3802	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	270.0
53	Spectrogram 1	1	282.0	285.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9374	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	282.0
54	Spectrogram 1	1	291.0	294.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9434	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	291.0
55	Spectrogram 1	1	294.0	297.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.9769	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	294.0
56	Spectrogram 1	1	297.0	300.0	0	15000	latrans Coyote	Canis_latrans Coyote	0.1619	/Users/amy/Desktop/birdnet_audio/coyote/data/test/test_dataset.wav	297.0
