Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
38	Spectrogram 1	1	141.0	144.0	0	15000	Barn Owl	brnowl	0.2849	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	141.0
39	Spectrogram 1	1	147.0	150.0	0	15000	Elf Owl	elfowl	0.1161	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	147.0
40	Spectrogram 1	1	150.0	153.0	0	15000	American Bullfrog	t-11113588	0.1532	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	150.0
41	Spectrogram 1	1	159.0	162.0	0	15000	American Bullfrog	t-11113588	0.7403	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	159.0
42	Spectrogram 1	1	165.0	168.0	0	15000	American Bullfrog	t-11113588	0.1534	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	165.0
43	Spectrogram 1	1	171.0	174.0	0	15000	American Bullfrog	t-11113588	0.1990	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	171.0
44	Spectrogram 1	1	174.0	177.0	0	15000	American Bullfrog	t-11113588	0.2965	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	174.0
45	Spectrogram 1	1	180.0	183.0	0	15000	Engine	engine	0.1358	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	180.0
46	Spectrogram 1	1	186.0	189.0	0	15000	American Bullfrog	t-11113588	0.7604	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	186.0
47	Spectrogram 1	1	192.0	195.0	0	15000	American Bullfrog	t-11113588	0.2356	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	192.0
48	Spectrogram 1	1	195.0	198.0	0	15000	Rook	rook1	0.2073	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	195.0
49	Spectrogram 1	1	204.0	207.0	0	15000	American Bullfrog	t-11113588	0.1475	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	204.0
50	Spectrogram 1	1	216.0	219.0	0	15000	American Bullfrog	t-11113588	0.2044	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	216.0
51	Spectrogram 1	1	222.0	225.0	0	15000	American Bullfrog	t-11113588	0.2741	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	222.0
52	Spectrogram 1	1	234.0	237.0	0	15000	American Bullfrog	t-11113588	0.3591	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	234.0
53	Spectrogram 1	1	240.0	243.0	0	15000	Buff-breasted Sandpiper	bubsan	0.5671	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	240.0
54	Spectrogram 1	1	240.0	243.0	0	15000	Gray Wolf	t-11032766	0.1736	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	240.0
55	Spectrogram 1	1	246.0	249.0	0	15000	American Bullfrog	t-11113588	0.6380	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	246.0
56	Spectrogram 1	1	258.0	261.0	0	15000	Rusty-barred Owl	rubowl2	0.1033	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	258.0
57	Spectrogram 1	1	270.0	273.0	0	15000	Coyote	t-11031961	0.2703	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	270.0
58	Spectrogram 1	1	270.0	273.0	0	15000	Gray Wolf	t-11032766	0.2455	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	270.0
59	Spectrogram 1	1	270.0	273.0	0	15000	Mountain Plover	mouplo	0.1381	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	270.0
60	Spectrogram 1	1	270.0	273.0	0	15000	American Bullfrog	t-11113588	0.1301	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	270.0
61	Spectrogram 1	1	276.0	279.0	0	15000	Engine	engine	0.2177	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	276.0
62	Spectrogram 1	1	276.0	279.0	0	15000	Gray Wolf	t-11032766	0.1961	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	276.0
63	Spectrogram 1	1	285.0	288.0	0	15000	Woodhouse's Toad	t-11105570	0.4684	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	285.0
64	Spectrogram 1	1	285.0	288.0	0	15000	American Bullfrog	t-11113588	0.3474	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	285.0
65	Spectrogram 1	1	285.0	288.0	0	15000	Pacific Chorus Frog	t-11127057	0.2704	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	285.0
66	Spectrogram 1	1	300.0	303.0	0	15000	American Bullfrog	t-11113588	0.1157	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	300.0
67	Spectrogram 1	1	303.0	306.0	0	15000	American Bullfrog	t-11113588	0.1225	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	303.0
68	Spectrogram 1	1	306.0	309.0	0	15000	American Bullfrog	t-11113588	0.6725	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	306.0
69	Spectrogram 1	1	315.0	318.0	0	15000	American Bullfrog	t-11113588	0.5751	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	315.0
70	Spectrogram 1	1	321.0	324.0	0	15000	American Bullfrog	t-11113588	0.1215	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	321.0
71	Spectrogram 1	1	324.0	327.0	0	15000	American Bullfrog	t-11113588	0.4577	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	324.0
72	Spectrogram 1	1	327.0	330.0	0	15000	American Bullfrog	t-11113588	0.8398	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	327.0
73	Spectrogram 1	1	327.0	330.0	0	15000	White-crowned Sparrow	whcspa	0.1173	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	327.0
74	Spectrogram 1	1	333.0	336.0	0	15000	Gray Wolf	t-11032766	0.1828	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	333.0
75	Spectrogram 1	1	336.0	339.0	0	15000	American Bullfrog	t-11113588	0.7278	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	336.0
76	Spectrogram 1	1	342.0	345.0	0	15000	American Bullfrog	t-11113588	0.2417	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	342.0
77	Spectrogram 1	1	345.0	348.0	0	15000	Gray Wolf	t-11032766	0.2117	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	345.0
78	Spectrogram 1	1	345.0	348.0	0	15000	Coyote	t-11031961	0.1352	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	345.0
79	Spectrogram 1	1	351.0	354.0	0	15000	Willow Ptarmigan	wilpta	0.1717	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	351.0
80	Spectrogram 1	1	357.0	360.0	0	15000	American Bullfrog	t-11113588	0.3122	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	357.0
81	Spectrogram 1	1	369.0	372.0	0	15000	Gray Wolf	t-11032766	0.1344	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	369.0
82	Spectrogram 1	1	375.0	378.0	0	15000	American Bullfrog	t-11113588	0.1284	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	375.0
83	Spectrogram 1	1	375.0	378.0	0	15000	Gray Wolf	t-11032766	0.1089	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	375.0
84	Spectrogram 1	1	378.0	381.0	0	15000	Engine	engine	0.1225	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	378.0
85	Spectrogram 1	1	381.0	384.0	0	15000	Gray Wolf	t-11032766	0.1755	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	381.0
86	Spectrogram 1	1	387.0	390.0	0	15000	American Bullfrog	t-11113588	0.1157	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	387.0
87	Spectrogram 1	1	393.0	396.0	0	15000	Engine	engine	0.4661	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	393.0
88	Spectrogram 1	1	393.0	396.0	0	15000	Gray Wolf	t-11032766	0.2383	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	393.0
89	Spectrogram 1	1	402.0	405.0	0	15000	American Bullfrog	t-11113588	0.3928	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	402.0
90	Spectrogram 1	1	405.0	408.0	0	15000	American Bullfrog	t-11113588	0.5564	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	405.0
91	Spectrogram 1	1	423.0	426.0	0	15000	American Bullfrog	t-11113588	0.1135	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	423.0
92	Spectrogram 1	1	429.0	432.0	0	15000	Gray Wolf	t-11032766	0.1875	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	429.0
93	Spectrogram 1	1	438.0	441.0	0	15000	Great Egret	greegr	0.3060	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	438.0
94	Spectrogram 1	1	441.0	444.0	0	15000	American Bullfrog	t-11113588	0.4218	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	441.0
95	Spectrogram 1	1	444.0	447.0	0	15000	American Bullfrog	t-11113588	0.1539	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	444.0
96	Spectrogram 1	1	444.0	447.0	0	15000	Engine	engine	0.1241	/Users/amy/Desktop/birdnet_audio/bullfrog/data/test/test_dataset.wav	444.0
